Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return 
toucher,0.629,26852.063,3.880,10247,10.918
toucher,0.593,26857.374,3.982,10291,10.917
toucher,0.580,26862.662,3.979,10257,10.916
toucher,0.591,26867.895,3.928,10265,10.915
toucher,0.591,26873.235,4.017,10289,10.914
toucher,0.582,26878.623,4.066,10287,10.912
toucher,0.579,26883.834,3.946,10279,10.911
toucher,0.584,26889.094,3.938,10269,10.910
toucher,0.588,26894.298,3.905,10317,10.910
toucher,0.591,26899.524,3.894,10301,10.910
toucher,0.612,26904.727,3.880,10294,10.910
toucher,0.579,26909.950,3.937,10299,10.910
toucher,0.592,26915.143,3.887,10253,10.909
toucher,0.584,26920.328,3.903,10270,10.909
toucher,0.657,26925.691,3.925,10245,10.909
toucher,0.590,26931.713,4.640,10253,10.908
toucher,0.607,26936.961,3.893,10274,10.907
toucher,0.602,26942.221,3.911,10285,10.907
toucher,0.586,26947.469,3.926,10254,10.907
toucher,0.582,26952.707,3.924,10305,10.906
toucher,0.576,26957.839,3.869,10253,10.906
toucher,0.618,26963.181,3.991,10263,10.905
toucher,0.600,26968.410,3.902,10258,10.905
toucher,0.587,26973.607,3.900,10284,10.904
toucher,0.630,26978.834,3.917,10274,10.904
toucher,0.615,26984.043,3.858,10255,10.904
toucher,0.634,26989.423,4.002,10293,10.903
toucher,0.582,26994.629,3.931,10275,10.903
toucher,0.612,26999.869,3.924,10252,10.902
toucher,0.593,27005.179,3.993,10243,10.902
toucher,0.649,27010.478,3.954,10277,10.901
toucher,0.591,27015.798,3.998,10296,10.900
toucher,0.583,27021.053,3.927,10253,10.899
toucher,0.583,27026.191,3.832,10250,10.899
toucher,0.610,27031.381,3.879,10309,10.899
toucher,0.586,27036.660,3.964,10274,10.899
toucher,0.596,27041.920,3.918,10279,10.899
toucher,0.597,27047.196,3.933,10366,10.898
toucher,0.609,27052.455,3.931,10253,10.897
toucher,0.581,27057.747,3.954,10263,10.897
toucher,0.586,27062.868,3.816,10277,10.897
toucher,0.603,27068.087,3.936,10242,10.896
toucher,0.625,27073.408,3.967,10266,10.895
toucher,0.575,27078.669,3.931,10278,10.895
toucher,0.604,27083.879,3.897,10282,10.895
toucher,0.576,27089.584,4.016,10286,10.894
toucher,0.596,27094.733,3.831,10294,10.894
toucher,0.594,27100.015,3.928,10258,10.895
toucher,0.578,27105.315,4.019,10262,10.894
toucher,0.592,27110.600,3.972,10277,10.893
toucher,0.603,27115.906,3.976,10247,10.892
toucher,0.579,27121.188,3.963,10256,10.891
toucher,0.581,27126.490,3.975,10300,10.890
toucher,0.580,27131.699,3.891,10302,10.889
toucher,0.586,27137.012,4.009,10253,10.888
toucher,0.604,27142.275,3.966,10304,10.887
toucher,0.600,27147.627,4.032,10270,10.886
toucher,0.597,27152.902,3.924,10339,10.885
toucher,0.616,27158.137,3.895,10278,10.885
toucher,0.590,27163.316,3.874,10331,10.885
toucher,0.589,27168.515,3.885,10328,10.884
toucher,0.575,27173.796,3.977,10253,10.885
toucher,0.580,27179.024,3.950,10267,10.884
toucher,0.629,27184.369,3.990,10282,10.883
toucher,0.582,27189.540,3.873,10277,10.882
toucher,0.594,27194.762,3.908,10273,10.882
toucher,0.580,27199.980,3.904,10315,10.881
toucher,0.584,27205.173,3.869,10242,10.882
toucher,0.584,27210.467,3.975,10274,10.881
toucher,0.582,27215.709,3.959,10287,10.880
toucher,0.614,27220.979,3.949,10280,10.879
toucher,0.584,27226.264,3.954,10245,10.878
toucher,0.613,27231.543,3.929,10283,10.878
toucher,0.587,27236.726,3.880,10251,10.878
toucher,0.581,27241.979,3.937,10255,10.877
toucher,0.579,27247.209,3.945,10341,10.876
toucher,0.583,27252.509,3.987,10245,10.875
toucher,0.581,27257.791,3.989,10281,10.874
toucher,0.604,27263.156,4.022,10301,10.874
toucher,0.577,27268.357,3.913,10252,10.873
toucher,0.593,27273.549,3.896,10258,10.872
toucher,0.643,27278.752,3.852,10253,10.872
toucher,0.581,27283.979,3.912,10293,10.872
toucher,0.597,27289.317,4.014,10269,10.871
toucher,0.600,27294.467,3.877,10272,10.871
toucher,0.600,27299.735,3.938,10279,10.870
toucher,0.575,27305.019,3.965,10258,10.870
toucher,0.577,27310.230,3.909,10257,10.870
toucher,0.609,27315.451,3.897,10256,10.869
toucher,0.595,27320.575,3.834,10275,10.869
toucher,0.596,27325.843,3.926,10248,10.869
toucher,0.601,27331.054,3.903,10248,10.869
toucher,0.584,27336.364,3.982,10343,10.868
toucher,0.608,27341.617,3.929,10262,10.867
toucher,0.585,27346.874,3.945,10269,10.867
toucher,0.585,27352.130,3.961,10281,10.866
toucher,0.579,27357.358,3.879,10242,10.866
toucher,0.580,27362.596,3.952,10241,10.866
toucher,0.583,27367.754,3.879,10287,10.865
toucher,0.582,27372.961,3.898,10348,10.865
toucher,0.590,27378.240,3.932,10252,10.865
toucher,0.583,27383.418,3.874,10274,10.865
toucher,0.589,27388.833,4.083,10302,10.864
toucher,0.604,27394.414,3.884,10281,10.864
toucher,0.577,27399.674,3.964,10249,10.864
toucher,0.596,27404.860,3.905,10256,10.863
toucher,0.594,27410.234,4.048,10302,10.862
toucher,0.580,27415.429,3.892,10276,10.862
toucher,0.594,27420.672,3.920,10285,10.861
toucher,0.580,27425.818,3.835,10271,10.861
toucher,0.600,27431.121,3.932,10246,10.861
toucher,0.604,27436.271,3.841,10254,10.861
toucher,0.606,27441.587,3.981,10288,10.860
toucher,0.583,27446.901,4.012,10293,10.860
toucher,0.598,27452.106,3.896,10304,10.859
toucher,0.582,27457.360,3.948,10254,10.858
toucher,0.586,27462.596,3.925,10324,10.858
toucher,0.626,27467.848,3.903,10357,10.857
toucher,0.630,27473.160,3.919,10257,10.857
toucher,0.638,27478.495,3.984,10275,10.857
toucher,0.608,27483.808,3.982,10305,10.856
toucher,0.598,27489.071,3.926,10280,10.855
toucher,0.594,27494.340,3.955,10302,10.854
toucher,0.602,27499.515,3.850,10277,10.854
toucher,0.580,27504.641,3.816,10304,10.854
toucher,0.615,27509.885,3.893,10299,10.855
toucher,0.579,27515.158,3.983,10246,10.855
toucher,0.601,27520.443,3.943,10295,10.854
toucher,0.581,27525.841,4.069,10248,10.852
toucher,0.581,27531.106,3.948,10252,10.851
toucher,0.581,27536.357,3.942,10255,10.850
toucher,0.620,27541.675,3.949,10274,10.849
toucher,0.578,27546.923,3.948,10245,10.849
toucher,0.584,27552.106,3.904,10246,10.848
toucher,0.601,27557.416,3.975,10262,10.847
toucher,0.577,27562.648,3.944,10257,10.846
toucher,0.586,27567.967,4.013,10270,10.846
toucher,0.588,27573.184,3.903,10268,10.845
toucher,0.604,27578.465,3.932,10291,10.844
toucher,0.592,27583.730,3.940,10260,10.844
toucher,0.578,27588.997,3.978,10279,10.843
toucher,0.586,27594.234,3.923,10276,10.842
toucher,0.580,27599.539,3.991,10260,10.842
toucher,0.582,27604.869,3.962,10259,10.841
toucher,0.582,27610.086,3.898,10286,10.840
toucher,0.606,27615.260,3.840,10253,10.841
toucher,0.581,27620.416,3.866,10283,10.840
toucher,0.578,27625.671,3.974,10264,10.840
toucher,0.597,27630.974,3.974,10293,10.840
toucher,0.585,27636.246,3.932,10282,10.839
toucher,0.632,27641.450,3.850,10259,10.839
toucher,0.582,27646.667,3.907,10257,10.838
toucher,0.576,27651.942,3.997,10269,10.838
toucher,0.606,27657.213,3.941,10243,10.837
toucher,0.612,27662.547,3.979,10364,10.837
toucher,0.597,27667.700,3.896,10284,10.836
toucher,0.594,27672.837,3.837,10267,10.836
toucher,0.597,27678.009,3.806,10252,10.836
toucher,0.634,27683.265,3.919,10279,10.837
toucher,0.579,27688.613,4.029,10262,10.836
toucher,0.580,27693.907,3.972,10270,10.836
toucher,0.578,27699.612,4.043,10300,10.835
toucher,0.585,27704.810,3.911,10290,10.834
toucher,0.581,27710.107,3.975,10288,10.833
toucher,0.608,27715.416,3.946,10252,10.833
toucher,0.579,27720.653,3.914,10287,10.832
toucher,0.582,27725.949,3.980,10271,10.832
toucher,0.583,27731.144,3.907,10287,10.831
toucher,0.615,27736.434,3.957,10346,10.831
toucher,0.605,27741.748,3.985,10293,10.830
toucher,0.582,27746.973,3.928,10330,10.829
toucher,0.579,27752.178,3.903,10244,10.829
toucher,0.598,27757.486,3.981,10256,10.828
toucher,0.579,27762.823,4.026,10265,10.828
toucher,0.614,27768.098,3.941,10263,10.826
toucher,0.614,27773.430,3.994,10263,10.826
toucher,0.588,27778.616,3.921,10247,10.825
toucher,0.610,27783.955,4.006,10295,10.824
toucher,0.601,27789.298,4.003,10282,10.823
toucher,0.580,27794.472,3.852,10241,10.822
toucher,0.605,27799.773,3.959,10302,10.821
toucher,0.581,27805.020,3.925,10304,10.821
toucher,0.593,27810.261,3.925,10294,10.820
toucher,0.611,27815.533,3.944,10253,10.820
toucher,0.599,27820.745,3.909,10249,10.819
toucher,0.612,27826.131,3.989,10295,10.819
toucher,0.595,27831.407,3.983,10257,10.818
toucher,0.613,27836.638,3.893,10360,10.818
toucher,0.595,27841.988,3.999,10367,10.817
toucher,0.589,27847.306,3.988,10247,10.816
toucher,0.643,27852.533,3.888,10287,10.816
toucher,0.605,27857.768,3.909,10361,10.816
toucher,0.622,27863.026,3.858,10274,10.816
toucher,0.606,27868.381,4.021,10300,10.815
toucher,0.589,27873.658,3.969,10328,10.815
toucher,0.603,27879.037,4.040,10279,10.813
toucher,0.626,27884.329,3.945,10262,10.812
toucher,0.602,27889.536,3.917,10249,10.812
toucher,0.584,27894.785,3.921,10274,10.811
toucher,0.595,27900.061,3.957,10288,10.810
toucher,0.596,27905.321,3.931,10342,10.810
toucher,0.580,27910.587,3.955,10351,10.810
toucher,0.612,27915.761,3.849,10294,10.809
toucher,0.610,27920.947,3.861,10263,10.809
toucher,0.630,27926.184,3.898,10273,10.809
toucher,0.599,27931.500,3.971,10277,10.809
toucher,0.595,27936.659,3.863,10241,10.809
toucher,0.590,27941.920,3.935,10258,10.808
toucher,0.603,27947.274,4.032,10249,10.807
toucher,0.583,27952.577,3.984,10243,10.806
toucher,0.598,27957.841,3.948,10250,10.805
toucher,0.602,27963.062,3.934,10250,10.805
toucher,0.588,27968.300,3.886,10294,10.805
toucher,0.580,27973.568,3.950,10283,10.804
toucher,0.582,27978.802,3.924,10246,10.803
toucher,0.626,27984.095,3.945,10261,10.803
toucher,0.578,27989.485,4.074,10249,10.803
toucher,0.590,27994.812,4.019,10286,10.802
toucher,0.632,28000.131,3.947,10256,10.801
toucher,0.587,28005.376,3.963,10266,10.801
toucher,0.619,28011.101,3.967,10282,10.800
toucher,0.585,28016.388,3.971,10275,10.799
toucher,0.593,28021.679,3.958,10305,10.799
toucher,0.606,28026.995,3.982,10284,10.797
toucher,0.588,28032.345,4.012,10254,10.796
toucher,0.584,28037.692,4.016,10279,10.795
toucher,0.658,28043.022,3.976,10262,10.794
toucher,0.582,28048.281,3.933,10244,10.794
toucher,0.577,28053.526,3.954,10296,10.793
toucher,0.595,28058.839,3.988,10269,10.792
toucher,0.614,28064.129,3.936,10262,10.791
toucher,0.611,28069.466,3.982,10298,10.791
toucher,0.617,28074.765,3.938,10301,10.790
toucher,0.605,28080.002,3.949,10286,10.790
toucher,0.601,28085.326,3.992,10273,10.789
toucher,0.587,28090.623,3.984,10289,10.788
toucher,0.582,28095.927,3.976,10268,10.787
toucher,0.605,28101.262,3.990,10293,10.787
toucher,0.619,28106.456,3.846,10294,10.787
toucher,0.586,28111.666,3.892,10420,10.786
toucher,0.599,28116.907,3.936,10257,10.786
toucher,0.604,28122.206,3.957,10283,10.786
toucher,0.606,28127.502,3.974,10244,10.785
toucher,0.579,28132.770,3.950,10285,10.785
toucher,0.580,28138.038,3.950,10274,10.784
toucher,0.582,28143.289,3.930,10274,10.784
toucher,0.644,28148.685,4.002,10260,10.783
toucher,0.620,28154.197,4.167,10252,10.782
toucher,0.587,28159.710,4.058,10288,10.781
toucher,0.576,28165.000,4.024,10301,10.780
toucher,0.605,28170.305,3.951,10298,10.779
toucher,0.592,28175.540,3.915,10275,10.779
toucher,0.604,28180.743,3.858,10314,10.778
toucher,0.587,28186.056,3.997,10260,10.778
toucher,0.607,28191.295,3.922,10278,10.779
toucher,0.602,28196.631,3.988,10241,10.778
toucher,0.612,28201.873,3.886,10273,10.777
toucher,0.612,28207.073,3.880,10268,10.777
toucher,0.582,28212.358,3.990,10255,10.776
toucher,0.601,28217.589,3.906,10242,10.776
toucher,0.587,28222.853,3.947,10261,10.776
toucher,0.613,28228.178,4.000,10280,10.775
toucher,0.600,28233.462,3.941,10245,10.774
toucher,0.583,28238.696,3.927,10257,10.773
toucher,0.612,28244.123,4.023,10296,10.772
toucher,0.637,28249.417,3.946,10271,10.771
toucher,0.614,28254.841,4.053,10249,10.770
toucher,0.593,28260.134,3.945,10274,10.770
toucher,0.584,28265.374,3.965,10259,10.769
toucher,0.590,28270.683,3.960,10270,10.768
toucher,0.588,28275.896,3.888,10277,10.767
toucher,0.602,28281.235,3.981,10300,10.767
toucher,0.588,28286.695,4.121,10284,10.766
toucher,0.605,28292.019,3.995,10284,10.765
toucher,0.614,28297.251,3.900,10294,10.765
toucher,0.587,28302.415,3.868,10281,10.764
toucher,0.600,28307.652,3.913,10252,10.764
toucher,0.626,28312.914,3.908,10275,10.763
toucher,0.623,28318.515,3.889,10282,10.764
toucher,0.586,28323.734,3.915,10247,10.763
toucher,0.604,28329.067,3.989,10279,10.763
toucher,0.586,28334.335,3.935,10252,10.762
toucher,0.611,28339.656,3.972,10260,10.761
toucher,0.593,28344.877,3.950,10259,10.760
toucher,0.588,28350.142,3.944,10272,10.759
toucher,0.592,28355.375,3.910,10281,10.759
toucher,0.596,28360.772,4.065,10293,10.758
toucher,0.593,28366.043,3.918,10275,10.757
toucher,0.599,28371.325,3.930,10241,10.757
toucher,0.599,28376.645,3.969,10250,10.756
toucher,0.586,28381.832,3.907,10241,10.756
toucher,0.585,28387.056,3.911,10338,10.756
toucher,0.591,28392.271,3.913,10268,10.755
toucher,0.594,28397.563,3.972,10285,10.755
toucher,0.594,28402.810,3.922,10282,10.754
toucher,0.622,28408.057,3.898,10241,10.754
toucher,0.635,28413.722,4.277,10289,10.754
toucher,0.647,28419.147,4.053,10299,10.753
toucher,0.654,28424.699,4.139,10275,10.754
toucher,0.601,28430.107,3.916,10342,10.753
toucher,0.597,28435.349,3.914,10244,10.753
toucher,0.590,28440.564,3.908,10249,10.752
toucher,0.676,28445.989,4.011,10257,10.752
toucher,0.599,28451.243,3.919,10274,10.751
toucher,0.592,28456.504,3.986,10265,10.751
toucher,0.593,28461.829,4.002,10264,10.750
toucher,0.590,28467.140,3.978,10262,10.749
toucher,0.590,28472.476,4.022,10296,10.748
toucher,0.616,28477.703,3.890,10244,10.747
toucher,0.612,28482.909,3.883,10242,10.747
toucher,0.584,28488.093,3.880,10275,10.747
toucher,0.610,28493.378,3.974,10262,10.746
toucher,0.601,28498.639,3.944,10260,10.746
toucher,0.607,28503.974,3.974,10295,10.745
toucher,0.604,28509.266,3.958,10247,10.745
toucher,0.619,28514.537,3.933,10275,10.744
toucher,0.584,28519.846,3.980,10295,10.744
toucher,0.619,28525.183,3.906,10277,10.743
toucher,0.638,28530.414,3.895,10300,10.743
toucher,0.608,28535.741,3.965,10298,10.743
toucher,0.624,28541.050,3.975,10271,10.742
toucher,0.605,28546.267,3.902,10280,10.742
toucher,0.591,28551.688,4.072,10245,10.742
toucher,0.615,28556.972,3.953,10259,10.741
toucher,0.632,28562.327,4.003,10260,10.740
toucher,0.594,28567.484,3.879,10246,10.740
toucher,0.608,28572.677,3.861,10349,10.740
toucher,0.601,28577.979,3.965,10275,10.739
toucher,0.599,28583.325,4.006,10265,10.739
toucher,0.618,28588.867,4.175,10245,10.738
toucher,0.611,28594.258,4.046,10263,10.737
toucher,0.588,28599.631,4.040,10381,10.736
toucher,0.588,28604.743,3.833,10247,10.735
toucher,0.595,28610.063,3.970,10302,10.735
toucher,0.614,28615.310,3.925,10270,10.734
toucher,0.591,28620.536,3.908,10307,10.735
toucher,0.617,28626.146,3.944,10254,10.734
toucher,0.602,28631.444,3.953,10284,10.734
toucher,0.586,28636.765,3.988,10298,10.733
toucher,0.589,28642.034,3.977,10260,10.732
toucher,0.590,28647.339,3.986,10284,10.731
toucher,0.594,28652.615,3.968,10288,10.730
toucher,0.584,28657.949,4.011,10243,10.729
toucher,0.590,28663.237,3.955,10298,10.728
toucher,0.621,28668.532,3.952,10244,10.728
toucher,0.577,28673.826,3.957,10285,10.727
toucher,0.606,28679.166,4.035,10295,10.727
toucher,0.597,28684.357,3.878,10255,10.727
toucher,0.583,28689.542,3.879,10277,10.727
toucher,0.588,28694.817,3.940,10242,10.727
toucher,0.578,28700.014,3.889,10244,10.726
toucher,0.610,28705.311,3.966,10314,10.726
toucher,0.579,28710.614,3.980,10283,10.726
toucher,0.587,28716.006,4.038,10295,10.725
toucher,0.597,28721.281,3.965,10295,10.724
toucher,0.587,28726.528,3.939,10243,10.723
toucher,0.576,28731.815,3.992,10253,10.722
toucher,0.599,28737.077,3.941,10284,10.721
toucher,0.584,28742.349,3.967,10260,10.720
toucher,0.582,28747.644,3.952,10251,10.719
toucher,0.582,28752.971,4.014,10328,10.719
toucher,0.585,28758.165,3.908,10332,10.719
toucher,0.639,28763.533,3.973,10276,10.718
toucher,0.586,28768.886,4.019,10405,10.717
toucher,0.589,28774.167,3.956,10288,10.716
toucher,0.583,28779.409,3.921,10257,10.716
toucher,0.609,28784.583,3.839,10280,10.716
toucher,0.638,28789.847,3.904,10294,10.716
toucher,0.608,28795.125,3.957,10295,10.715
toucher,0.575,28800.325,3.918,10272,10.715
toucher,0.598,28805.678,3.994,10249,10.715
toucher,0.582,28810.974,3.969,10268,10.714
toucher,0.581,28816.243,3.954,10251,10.713
toucher,0.583,28821.524,3.959,10348,10.712
toucher,0.580,28826.805,3.971,10295,10.712
toucher,0.599,28832.039,3.930,10264,10.711
toucher,0.586,28837.302,3.947,10278,10.711
toucher,0.592,28842.590,3.972,10260,10.710
toucher,0.592,28847.868,3.971,10247,10.709
toucher,0.577,28853.146,3.962,10257,10.708
toucher,0.584,28858.493,4.012,10290,10.708
toucher,0.582,28863.723,3.930,10246,10.707
toucher,0.590,28869.002,3.962,10299,10.706
toucher,0.605,28874.339,3.994,10287,10.706
toucher,0.590,28879.620,3.971,10249,10.705
toucher,0.579,28884.895,3.970,10242,10.704
toucher,0.586,28891.033,4.592,10271,10.704
toucher,0.621,28896.369,3.983,10305,10.703
toucher,0.589,28901.721,4.024,10347,10.702
toucher,0.582,28906.961,3.953,10281,10.702
toucher,0.600,28912.189,3.888,10288,10.701
toucher,0.579,28917.416,3.900,10297,10.701
toucher,0.587,28922.765,4.018,10294,10.701
toucher,0.615,28928.029,3.921,10282,10.700
toucher,0.586,28933.759,3.917,10304,10.700
toucher,0.584,28939.141,4.044,10274,10.699
toucher,0.587,28944.381,3.946,10263,10.698
toucher,0.600,28949.682,3.939,10253,10.698
toucher,0.598,28954.937,3.931,10266,10.697
toucher,0.601,28960.361,4.022,10245,10.696
toucher,0.587,28965.640,3.958,10293,10.695
toucher,0.583,28971.030,4.051,10253,10.694
toucher,0.601,28976.301,3.943,10288,10.693
toucher,0.590,28981.566,3.973,10272,10.692
toucher,0.589,28986.850,3.948,10260,10.692
toucher,0.613,28992.148,3.942,10304,10.691
toucher,0.607,28997.470,3.998,10301,10.690
toucher,0.620,29002.859,4.021,10263,10.689
toucher,0.588,29008.212,4.023,10293,10.688
toucher,0.593,29013.484,3.934,10348,10.687
toucher,0.611,29018.883,4.034,10270,10.686
toucher,0.597,29024.111,3.944,10290,10.686
toucher,0.581,29029.450,4.003,10260,10.685
toucher,0.592,29034.740,3.971,10272,10.684
toucher,0.620,29039.962,3.869,10248,10.684
toucher,0.589,29045.264,3.987,10294,10.683
toucher,0.587,29050.625,4.021,10264,10.682
toucher,0.598,29056.058,4.100,10289,10.681
toucher,0.591,29061.307,3.972,10257,10.680
