Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
dodjiesLearn,0.904,3867.880,6.606,10260,-0.123
dodjiesLearn,0.881,3875.891,6.525,10280,-0.124
dodjiesLearn,0.871,3884.002,6.603,10298,-0.124
dodjiesLearn,0.888,3892.139,6.624,10352,-0.124
dodjiesLearn,0.939,3900.252,6.557,10330,-0.124
dodjiesLearn,0.896,3908.478,6.672,10362,-0.123
dodjiesLearn,0.898,3916.754,6.754,10448,-0.123
dodjiesLearn,0.890,3924.873,6.587,10242,-0.123
dodjiesLearn,0.916,3932.820,6.445,10300,-0.123
dodjiesLearn,0.880,3940.968,6.682,10462,-0.124
dodjiesLearn,0.897,3948.982,6.487,10364,-0.124
dodjiesLearn,0.888,3957.027,6.547,10254,-0.123
dodjiesLearn,0.896,3965.238,6.695,10328,-0.124
dodjiesLearn,0.885,3973.405,6.655,10264,-0.124
dodjiesLearn,0.926,3981.806,6.800,10346,-0.123
dodjiesLearn,0.888,3989.765,6.464,10324,-0.123
dodjiesLearn,0.866,3997.808,6.559,10242,-0.123
dodjiesLearn,0.869,4005.810,6.492,10276,-0.123
dodjiesLearn,0.928,4014.149,6.811,10378,-0.124
dodjiesLearn,0.874,4022.382,6.691,10330,-0.124
dodjiesLearn,0.878,4030.422,6.557,10358,-0.124
dodjiesLearn,0.863,4038.592,6.653,10310,-0.124
dodjiesLearn,0.873,4046.578,6.508,10354,-0.124
dodjiesLearn,0.953,4055.132,6.963,10304,-0.124
dodjiesLearn,0.920,4063.316,6.663,10476,-0.124
dodjiesLearn,0.932,4072.087,7.221,10250,-0.124
dodjiesLearn,0.912,4079.997,6.403,10370,-0.124
dodjiesLearn,0.875,4087.854,6.366,10260,-0.124
dodjiesLearn,0.883,4096.117,6.770,10364,-0.124
dodjiesLearn,0.924,4104.137,6.495,10330,-0.124
dodjiesLearn,1.076,4112.160,6.388,10308,-0.124
dodjiesLearn,0.909,4120.934,7.178,10344,-0.124
dodjiesLearn,1.026,4129.710,7.108,10368,-0.124
dodjiesLearn,0.896,4137.593,6.452,10364,-0.124
dodjiesLearn,0.936,4145.650,6.494,10348,-0.123
dodjiesLearn,0.858,4153.715,6.609,10300,-0.124
dodjiesLearn,0.854,4161.468,6.333,10264,-0.124
dodjiesLearn,0.857,4169.497,6.555,10302,-0.124
dodjiesLearn,0.870,4177.331,6.339,10252,-0.124
dodjiesLearn,0.854,4185.211,6.415,10274,-0.124
dodjiesLearn,0.860,4193.135,6.467,10320,-0.124
dodjiesLearn,0.893,4200.933,6.341,10434,-0.124
dodjiesLearn,0.883,4209.092,6.658,10246,-0.124
dodjiesLearn,0.928,4217.239,6.614,10248,-0.124
dodjiesLearn,1.038,4225.724,6.830,10276,-0.124
dodjiesLearn,0.901,4234.225,6.953,10304,-0.124
dodjiesLearn,0.874,4242.072,6.381,10336,-0.124
dodjiesLearn,0.895,4250.246,6.647,10352,-0.124
dodjiesLearn,0.896,4258.026,6.255,10358,-0.124
dodjiesLearn,0.868,4265.896,6.408,10312,-0.123
dodjiesLearn,0.863,4273.572,6.222,10250,-0.123
dodjiesLearn,0.881,4281.630,6.527,10374,-0.123
dodjiesLearn,0.849,4289.485,6.446,10320,-0.123
dodjiesLearn,0.856,4297.447,6.469,10244,-0.123
dodjiesLearn,0.902,4305.344,6.393,10260,-0.123
dodjiesLearn,0.886,4313.648,6.779,10330,-0.123
dodjiesLearn,0.867,4321.532,6.423,10336,-0.123
dodjiesLearn,0.886,4329.568,6.542,10336,-0.123
dodjiesLearn,0.862,4337.828,6.728,10344,-0.122
dodjiesLearn,0.929,4345.981,6.585,10366,-0.122
dodjiesLearn,0.912,4354.095,6.579,10328,-0.122
dodjiesLearn,0.896,4361.930,6.321,10302,-0.122
dodjiesLearn,0.928,4370.719,7.011,10308,-0.122
dodjiesLearn,0.870,4378.951,6.736,10340,-0.121
dodjiesLearn,0.941,4387.139,6.605,10312,-0.121
dodjiesLearn,0.861,4395.313,6.680,10350,-0.121
dodjiesLearn,0.921,4403.515,6.654,10340,-0.121
dodjiesLearn,0.860,4411.586,6.591,10242,-0.121
dodjiesLearn,0.871,4419.551,6.449,10360,-0.121
dodjiesLearn,0.913,4427.752,6.685,10350,-0.121
dodjiesLearn,0.865,4435.913,6.659,10256,-0.121
dodjiesLearn,0.877,4444.050,6.628,10306,-0.121
dodjiesLearn,0.868,4452.030,6.492,10282,-0.121
dodjiesLearn,0.873,4459.968,6.433,10314,-0.121
dodjiesLearn,0.899,4468.024,6.552,10300,-0.121
dodjiesLearn,0.904,4476.234,6.659,10470,-0.120
dodjiesLearn,0.874,4484.269,6.526,10268,-0.120
dodjiesLearn,0.874,4492.388,6.629,10260,-0.120
dodjiesLearn,0.882,4500.795,6.445,10252,-0.120
dodjiesLearn,0.903,4508.870,6.549,10350,-0.120
dodjiesLearn,0.875,4517.069,6.694,10338,-0.120
dodjiesLearn,0.911,4524.964,6.379,10266,-0.120
dodjiesLearn,0.861,4533.084,6.615,10254,-0.120
dodjiesLearn,0.880,4541.339,6.753,10300,-0.120
dodjiesLearn,0.876,4549.381,6.521,10334,-0.120
dodjiesLearn,0.882,4557.584,6.678,10284,-0.120
dodjiesLearn,0.943,4565.663,6.496,10318,-0.120
dodjiesLearn,0.883,4573.804,6.614,10294,-0.120
dodjiesLearn,0.878,4582.248,6.914,10356,-0.120
dodjiesLearn,0.884,4590.510,6.749,10316,-0.120
dodjiesLearn,0.891,4598.518,6.487,10382,-0.120
dodjiesLearn,0.876,4606.446,6.447,10296,-0.121
dodjiesLearn,0.886,4614.705,6.748,10290,-0.121
dodjiesLearn,0.874,4622.900,6.653,10306,-0.121
dodjiesLearn,0.910,4631.046,6.621,10292,-0.121
dodjiesLearn,0.930,4639.175,6.559,10308,-0.121
dodjiesLearn,0.895,4647.223,6.514,10308,-0.120
dodjiesLearn,1.004,4655.567,6.725,10310,-0.120
dodjiesLearn,0.896,4663.599,6.504,10320,-0.120
dodjiesLearn,0.891,4671.822,6.670,10306,-0.120
dodjiesLearn,0.868,4679.705,6.422,10332,-0.120
dodjiesLearn,0.878,4687.968,6.723,10312,-0.121
dodjiesLearn,0.870,4696.101,6.657,10294,-0.120
dodjiesLearn,0.869,4704.384,6.742,10350,-0.120
dodjiesLearn,0.858,4712.565,6.682,10266,-0.120
dodjiesLearn,0.902,4720.515,6.449,10346,-0.120
dodjiesLearn,0.891,4728.646,6.570,10278,-0.121
dodjiesLearn,0.921,4736.705,6.493,10254,-0.121
dodjiesLearn,0.910,4744.662,6.438,10296,-0.120
dodjiesLearn,0.912,4752.817,6.596,10320,-0.121
dodjiesLearn,0.863,4760.958,6.611,10340,-0.121
dodjiesLearn,0.891,4768.899,6.448,10252,-0.121
dodjiesLearn,0.882,4777.169,6.733,10344,-0.121
dodjiesLearn,0.864,4785.292,6.633,10292,-0.121
dodjiesLearn,0.861,4793.139,6.370,10300,-0.120
dodjiesLearn,0.910,4801.296,6.572,10274,-0.120
dodjiesLearn,0.885,4809.532,6.696,10302,-0.120
dodjiesLearn,0.911,4817.488,6.454,10364,-0.120
dodjiesLearn,0.868,4825.548,6.532,10344,-0.120
dodjiesLearn,0.883,4833.754,6.698,10320,-0.120
dodjiesLearn,0.889,4841.905,6.631,10288,-0.121
dodjiesLearn,0.864,4849.979,6.568,10254,-0.121
dodjiesLearn,0.895,4857.877,6.410,10266,-0.121
dodjiesLearn,0.905,4866.194,6.754,10362,-0.121
dodjiesLearn,0.891,4874.271,6.536,10344,-0.121
dodjiesLearn,0.868,4882.461,6.696,10326,-0.121
dodjiesLearn,0.886,4890.454,6.485,10256,-0.121
dodjiesLearn,0.883,4898.698,6.729,10458,-0.121
dodjiesLearn,0.884,4906.923,6.712,10354,-0.121
dodjiesLearn,0.897,4914.977,6.522,10288,-0.121
dodjiesLearn,0.868,4923.211,6.702,10352,-0.121
dodjiesLearn,0.900,4931.229,6.516,10304,-0.121
dodjiesLearn,0.864,4939.633,6.867,10366,-0.121
dodjiesLearn,0.907,4947.574,6.431,10260,-0.121
dodjiesLearn,0.932,4955.734,6.570,10350,-0.121
dodjiesLearn,0.869,4963.973,6.709,10272,-0.121
dodjiesLearn,0.870,4971.960,6.510,10272,-0.121
dodjiesLearn,0.867,4980.146,6.656,10304,-0.121
dodjiesLearn,0.869,4988.089,6.484,10272,-0.121
dodjiesLearn,0.876,4996.050,6.476,10302,-0.121
dodjiesLearn,0.921,5004.093,6.501,10366,-0.121
dodjiesLearn,0.869,5012.401,6.829,10300,-0.121
dodjiesLearn,0.886,5020.514,6.597,10292,-0.121
dodjiesLearn,0.895,5028.698,6.676,10344,-0.121
dodjiesLearn,0.913,5036.457,6.249,10280,-0.122
dodjiesLearn,0.876,5044.709,6.762,10464,-0.121
dodjiesLearn,0.887,5052.906,6.672,10266,-0.122
dodjiesLearn,0.878,5060.970,6.547,10292,-0.122
dodjiesLearn,0.867,5068.787,6.373,10254,-0.122
dodjiesLearn,0.875,5077.153,6.819,10364,-0.122
dodjiesLearn,0.887,5085.221,6.553,10318,-0.122
dodjiesLearn,0.883,5093.103,6.407,10346,-0.121
dodjiesLearn,0.881,5101.194,6.531,10256,-0.122
dodjiesLearn,0.909,5109.308,6.607,10468,-0.122
dodjiesLearn,0.915,5117.317,6.461,10316,-0.122
dodjiesLearn,0.882,5125.795,6.626,10320,-0.122
dodjiesLearn,0.882,5133.798,6.505,10302,-0.122
dodjiesLearn,0.900,5141.980,6.625,10362,-0.122
dodjiesLearn,0.896,5150.091,6.572,10334,-0.123
dodjiesLearn,0.862,5158.479,6.886,10326,-0.123
dodjiesLearn,0.883,5166.568,6.576,10342,-0.123
dodjiesLearn,0.898,5174.594,6.507,10266,-0.123
dodjiesLearn,0.899,5182.749,6.645,10304,-0.123
dodjiesLearn,0.873,5190.896,6.631,10412,-0.123
dodjiesLearn,0.876,5198.947,6.534,10252,-0.124
dodjiesLearn,0.881,5206.987,6.549,10304,-0.123
dodjiesLearn,0.908,5215.260,6.703,10360,-0.124
dodjiesLearn,0.887,5223.335,6.579,10368,-0.124
dodjiesLearn,0.920,5231.696,6.777,10368,-0.124
dodjiesLearn,0.876,5239.711,6.496,10244,-0.124
dodjiesLearn,0.914,5247.883,6.646,10262,-0.124
dodjiesLearn,0.917,5256.143,6.694,10358,-0.124
dodjiesLearn,0.875,5264.179,6.549,10354,-0.124
dodjiesLearn,0.889,5272.246,6.566,10242,-0.125
dodjiesLearn,0.883,5280.471,6.705,10358,-0.124
dodjiesLearn,0.878,5288.793,6.782,10276,-0.124
dodjiesLearn,0.861,5296.827,6.557,10250,-0.124
dodjiesLearn,0.859,5304.845,6.513,10300,-0.124
dodjiesLearn,0.862,5313.324,6.987,10318,-0.125
dodjiesLearn,0.862,5321.187,6.403,10362,-0.125
dodjiesLearn,0.875,5329.279,6.569,10302,-0.125
dodjiesLearn,0.867,5337.077,6.297,10274,-0.125
dodjiesLearn,0.920,5345.088,6.491,10282,-0.125
dodjiesLearn,0.871,5353.262,6.474,10256,-0.125
dodjiesLearn,0.867,5361.078,6.356,10280,-0.125
dodjiesLearn,0.859,5368.815,6.265,10266,-0.125
dodjiesLearn,0.858,5376.924,6.619,10370,-0.125
dodjiesLearn,0.851,5384.726,6.359,10246,-0.125
dodjiesLearn,0.869,5392.688,6.474,10320,-0.125
dodjiesLearn,0.851,5400.723,6.529,10312,-0.125
dodjiesLearn,0.875,5408.575,6.378,10490,-0.125
dodjiesLearn,0.852,5416.615,6.546,10366,-0.125
dodjiesLearn,0.868,5424.620,6.495,10278,-0.125
dodjiesLearn,0.854,5432.513,6.436,10352,-0.125
dodjiesLearn,0.844,5440.504,6.517,10274,-0.125
dodjiesLearn,0.867,5448.520,6.506,10368,-0.125
dodjiesLearn,0.883,5456.330,6.333,10320,-0.125
dodjiesLearn,0.862,5464.345,6.519,10362,-0.126
dodjiesLearn,0.874,5472.391,6.521,10246,-0.126
dodjiesLearn,0.859,5480.154,6.329,10242,-0.126
dodjiesLearn,0.850,5488.191,6.533,10272,-0.126
dodjiesLearn,0.885,5495.976,6.300,10312,-0.126
dodjiesLearn,0.867,5503.850,6.384,10280,-0.126
dodjiesLearn,0.848,5511.862,6.522,10246,-0.126
dodjiesLearn,0.850,5519.620,6.318,10316,-0.126
dodjiesLearn,0.861,5527.873,6.720,10360,-0.126
dodjiesLearn,0.843,5535.763,6.410,10262,-0.126
dodjiesLearn,0.908,5543.742,6.470,10456,-0.126
dodjiesLearn,0.857,5551.947,6.682,10358,-0.126
dodjiesLearn,0.943,5559.810,6.292,10250,-0.126
dodjiesLearn,0.868,5567.778,6.507,10260,-0.127
dodjiesLearn,0.855,5575.640,6.392,10346,-0.127
dodjiesLearn,0.907,5583.721,6.537,10362,-0.127
dodjiesLearn,0.856,5591.511,6.344,10260,-0.127
dodjiesLearn,0.863,5599.416,6.422,10294,-0.126
dodjiesLearn,0.870,5607.306,6.428,10252,-0.126
dodjiesLearn,0.959,5615.414,6.519,10254,-0.127
dodjiesLearn,0.868,5623.287,6.365,10362,-0.126
dodjiesLearn,0.847,5630.954,6.232,10250,-0.127
dodjiesLearn,0.901,5639.071,6.593,10324,-0.126
dodjiesLearn,0.900,5647.093,6.466,10268,-0.126
dodjiesLearn,0.916,5654.902,6.305,10274,-0.126
dodjiesLearn,0.879,5662.825,6.414,10290,-0.126
dodjiesLearn,0.896,5670.789,6.420,10356,-0.126
dodjiesLearn,0.892,5678.534,6.266,10270,-0.127
dodjiesLearn,0.887,5686.617,6.555,10262,-0.126
dodjiesLearn,0.852,5694.545,6.449,10312,-0.127
dodjiesLearn,0.891,5702.591,6.540,10414,-0.126
dodjiesLearn,0.864,5710.493,6.426,10440,-0.126
dodjiesLearn,0.846,5718.570,6.591,10334,-0.126
dodjiesLearn,0.880,5726.587,6.556,10352,-0.126
dodjiesLearn,0.865,5734.584,6.490,10300,-0.126
dodjiesLearn,0.860,5742.435,6.398,10248,-0.126
dodjiesLearn,0.858,5750.510,6.225,10286,-0.126
dodjiesLearn,0.858,5758.513,6.499,10358,-0.126
dodjiesLearn,0.877,5766.603,6.594,10342,-0.126
dodjiesLearn,0.857,5774.366,6.295,10274,-0.126
dodjiesLearn,0.849,5782.473,6.600,10294,-0.126
dodjiesLearn,0.852,5790.258,6.343,10348,-0.126
dodjiesLearn,0.899,5798.238,6.502,10302,-0.126
dodjiesLearn,0.865,5806.260,6.532,10360,-0.126
dodjiesLearn,0.945,5814.374,6.564,10346,-0.126
dodjiesLearn,0.876,5822.197,6.326,10264,-0.126
dodjiesLearn,0.878,5830.377,6.663,10334,-0.125
dodjiesLearn,0.853,5838.143,6.347,10336,-0.125
dodjiesLearn,0.849,5846.106,6.490,10356,-0.125
dodjiesLearn,0.858,5853.903,6.342,10342,-0.125
dodjiesLearn,0.861,5861.961,6.552,10364,-0.125
dodjiesLearn,0.940,5870.008,6.505,10280,-0.125
dodjiesLearn,0.875,5878.038,6.548,10328,-0.125
dodjiesLearn,0.907,5885.900,6.375,10266,-0.125
dodjiesLearn,0.845,5893.798,6.436,10290,-0.125
dodjiesLearn,0.892,5901.776,6.480,10340,-0.125
dodjiesLearn,0.850,5909.842,6.605,10364,-0.125
dodjiesLearn,0.852,5917.884,6.563,10274,-0.125
dodjiesLearn,0.851,5925.875,6.519,10354,-0.125
dodjiesLearn,0.847,5933.602,6.293,10354,-0.125
dodjiesLearn,0.863,5941.389,6.301,10340,-0.125
dodjiesLearn,1.076,5949.953,6.864,10342,-0.125
dodjiesLearn,0.899,5958.278,6.806,10328,-0.125
dodjiesLearn,0.898,5966.138,6.342,10358,-0.125
dodjiesLearn,0.873,5974.063,6.495,10302,-0.125
dodjiesLearn,0.847,5981.731,6.270,10276,-0.125
dodjiesLearn,0.849,5989.731,6.504,10276,-0.125
dodjiesLearn,0.866,5997.428,6.242,10274,-0.125
dodjiesLearn,0.914,6005.516,6.531,10322,-0.125
dodjiesLearn,0.869,6013.423,6.441,10332,-0.125
dodjiesLearn,0.847,6021.510,6.608,10306,-0.125
dodjiesLearn,0.891,6029.375,6.331,10422,-0.125
dodjiesLearn,0.867,6037.356,6.506,10290,-0.125
dodjiesLearn,0.858,6045.588,6.571,10362,-0.125
dodjiesLearn,0.882,6053.628,6.518,10356,-0.125
dodjiesLearn,0.876,6061.649,6.538,10320,-0.125
dodjiesLearn,0.886,6069.760,6.592,10310,-0.125
dodjiesLearn,0.863,6077.870,6.578,10310,-0.125
dodjiesLearn,0.885,6085.793,6.444,10272,-0.125
dodjiesLearn,0.876,6093.761,6.465,10312,-0.125
dodjiesLearn,0.843,6101.623,6.381,10256,-0.124
dodjiesLearn,0.916,6109.579,6.430,10334,-0.124
dodjiesLearn,0.850,6117.247,6.212,10246,-0.124
dodjiesLearn,0.906,6125.285,6.526,10368,-0.124
dodjiesLearn,0.846,6133.216,6.432,10308,-0.124
dodjiesLearn,0.874,6141.144,6.428,10254,-0.124
dodjiesLearn,0.853,6148.913,6.328,10312,-0.124
dodjiesLearn,0.870,6156.935,6.526,10290,-0.124
dodjiesLearn,0.877,6164.943,6.482,10362,-0.124
dodjiesLearn,0.848,6172.751,6.366,10328,-0.124
dodjiesLearn,0.899,6180.826,6.539,10354,-0.124
dodjiesLearn,0.882,6188.719,6.421,10336,-0.123
dodjiesLearn,0.848,6196.694,6.515,10344,-0.124
dodjiesLearn,0.841,6204.443,6.285,10302,-0.124
dodjiesLearn,0.875,6212.342,6.429,10246,-0.124
dodjiesLearn,0.873,6220.148,6.340,10272,-0.124
dodjiesLearn,0.902,6228.241,6.545,10354,-0.124
dodjiesLearn,0.854,6236.068,6.339,10276,-0.123
dodjiesLearn,0.868,6243.870,6.333,10330,-0.123
dodjiesLearn,0.859,6251.863,6.485,10370,-0.123
dodjiesLearn,0.883,6259.613,6.271,10398,-0.123
dodjiesLearn,0.866,6267.593,6.477,10300,-0.123
dodjiesLearn,0.925,6275.717,6.577,10366,-0.123
dodjiesLearn,0.844,6283.704,6.520,10342,-0.123
dodjiesLearn,0.850,6291.489,6.316,10352,-0.123
dodjiesLearn,0.857,6299.611,6.617,10370,-0.123
dodjiesLearn,0.859,6307.473,6.404,10266,-0.123
dodjiesLearn,0.848,6315.572,6.619,10398,-0.123
dodjiesLearn,0.878,6323.572,6.495,10254,-0.123
dodjiesLearn,0.875,6331.503,6.449,10336,-0.123
dodjiesLearn,0.879,6339.533,6.520,10436,-0.123
dodjiesLearn,0.845,6347.494,6.473,10264,-0.123
dodjiesLearn,0.858,6355.331,6.387,10284,-0.123
dodjiesLearn,0.844,6363.446,6.310,10292,-0.123
dodjiesLearn,0.883,6371.466,6.499,10318,-0.123
dodjiesLearn,0.864,6379.324,6.387,10392,-0.123
dodjiesLearn,0.866,6387.405,6.561,10248,-0.123
dodjiesLearn,0.940,6395.443,6.478,10348,-0.122
dodjiesLearn,0.846,6403.440,6.474,10308,-0.122
dodjiesLearn,0.891,6411.253,6.307,10292,-0.122
dodjiesLearn,0.885,6419.412,6.646,10326,-0.122
dodjiesLearn,0.894,6427.164,6.252,10330,-0.122
dodjiesLearn,0.862,6435.041,6.387,10314,-0.122
dodjiesLearn,0.842,6442.787,6.307,10276,-0.122
dodjiesLearn,0.842,6450.570,6.333,10276,-0.122
dodjiesLearn,0.861,6458.470,6.412,10306,-0.122
dodjiesLearn,0.860,6466.519,6.565,10330,-0.121
dodjiesLearn,0.856,6474.420,6.395,10244,-0.121
dodjiesLearn,0.839,6482.188,6.320,10252,-0.121
dodjiesLearn,0.883,6490.185,6.496,10248,-0.121
dodjiesLearn,0.858,6497.989,6.313,10332,-0.121
dodjiesLearn,0.852,6505.841,6.409,10350,-0.121
dodjiesLearn,0.854,6513.786,6.455,10354,-0.121
dodjiesLearn,0.847,6521.676,6.407,10244,-0.121
dodjiesLearn,0.860,6529.451,6.312,10336,-0.121
dodjiesLearn,0.865,6537.424,6.489,10368,-0.121
dodjiesLearn,0.920,6545.333,6.355,10298,-0.120
dodjiesLearn,0.869,6553.240,6.435,10322,-0.120
dodjiesLearn,0.841,6561.139,6.443,10278,-0.120
dodjiesLearn,0.891,6568.909,6.252,10346,-0.120
dodjiesLearn,0.854,6576.982,6.593,10274,-0.120
dodjiesLearn,0.868,6584.962,6.488,10274,-0.120
dodjiesLearn,0.847,6592.664,6.238,10368,-0.120
dodjiesLearn,0.898,6600.569,6.388,10256,-0.120
dodjiesLearn,0.848,6608.415,6.389,10320,-0.120
dodjiesLearn,0.845,6616.416,6.504,10326,-0.120
dodjiesLearn,0.874,6624.311,6.426,10284,-0.120
dodjiesLearn,0.864,6632.319,6.520,10368,-0.120
dodjiesLearn,0.897,6640.251,6.426,10398,-0.120
dodjiesLearn,0.884,6648.301,6.541,10354,-0.120
dodjiesLearn,0.858,6656.043,6.255,10248,-0.119
dodjiesLearn,0.846,6663.887,6.390,10332,-0.119
dodjiesLearn,0.848,6671.871,6.492,10344,-0.119
dodjiesLearn,0.882,6679.809,6.430,10298,-0.119
dodjiesLearn,0.853,6687.627,6.372,10312,-0.119
dodjiesLearn,0.927,6695.493,6.336,10320,-0.119
dodjiesLearn,0.845,6703.420,6.462,10284,-0.119
dodjiesLearn,0.884,6711.413,6.495,10366,-0.119
dodjiesLearn,0.874,6719.116,6.214,10292,-0.118
dodjiesLearn,0.894,6727.123,6.428,10318,-0.118
dodjiesLearn,0.849,6734.922,6.342,10270,-0.118
dodjiesLearn,0.854,6742.929,6.524,10262,-0.118
dodjiesLearn,0.859,6750.935,6.507,10330,-0.118
dodjiesLearn,0.848,6758.810,6.431,10336,-0.118
dodjiesLearn,0.881,6766.846,6.507,10352,-0.118
dodjiesLearn,0.841,6774.701,6.411,10354,-0.118
dodjiesLearn,0.878,6782.505,6.317,10254,-0.118
dodjiesLearn,0.881,6790.617,6.550,10256,-0.118
dodjiesLearn,0.849,6798.462,6.390,10326,-0.118
dodjiesLearn,0.865,6806.675,6.700,10358,-0.118
dodjiesLearn,0.840,6814.589,6.446,10328,-0.118
dodjiesLearn,0.852,6822.463,6.432,10328,-0.118
dodjiesLearn,0.848,6830.405,6.443,10328,-0.118
dodjiesLearn,0.869,6838.323,6.442,10334,-0.118
dodjiesLearn,0.861,6846.089,6.309,10242,-0.117
dodjiesLearn,0.857,6853.994,6.434,10300,-0.117
dodjiesLearn,0.854,6861.794,6.326,10356,-0.117
dodjiesLearn,0.861,6869.597,6.339,10364,-0.117
dodjiesLearn,0.864,6877.604,6.529,10346,-0.117
dodjiesLearn,0.890,6885.482,6.367,10320,-0.117
dodjiesLearn,0.866,6893.341,6.383,10360,-0.117
dodjiesLearn,0.864,6901.220,6.417,10364,-0.117
dodjiesLearn,0.848,6909.007,6.338,10256,-0.117
dodjiesLearn,0.884,6916.871,6.338,10290,-0.116
dodjiesLearn,0.916,6924.991,6.565,10322,-0.116
dodjiesLearn,0.851,6932.774,6.326,10348,-0.116
dodjiesLearn,0.856,6940.745,6.491,10290,-0.116
dodjiesLearn,0.849,6948.722,6.492,10360,-0.116
dodjiesLearn,0.854,6956.617,6.433,10342,-0.116
dodjiesLearn,0.844,6964.361,6.293,10258,-0.116
dodjiesLearn,0.853,6972.537,6.337,10322,-0.116
dodjiesLearn,0.861,6980.412,6.408,10366,-0.116
dodjiesLearn,0.906,6988.169,6.247,10270,-0.116
dodjiesLearn,0.893,6996.242,6.535,10352,-0.116
dodjiesLearn,0.866,7004.111,6.403,10268,-0.116
dodjiesLearn,0.856,7012.145,6.538,10242,-0.115
dodjiesLearn,0.864,7020.114,6.472,10292,-0.115
dodjiesLearn,0.855,7028.057,6.474,10264,-0.115
dodjiesLearn,0.880,7035.852,6.284,10246,-0.115
dodjiesLearn,0.871,7043.735,6.406,10300,-0.115
dodjiesLearn,0.844,7051.479,6.285,10276,-0.115
dodjiesLearn,0.843,7059.387,6.425,10292,-0.115
dodjiesLearn,0.904,7067.358,6.454,10480,-0.115
dodjiesLearn,0.878,7075.334,6.461,10278,-0.115
dodjiesLearn,0.898,7083.400,6.540,10334,-0.115
dodjiesLearn,0.891,7091.335,6.446,10362,-0.115
dodjiesLearn,0.863,7099.118,6.305,10254,-0.115
dodjiesLearn,0.890,7107.023,6.402,10312,-0.115
dodjiesLearn,0.867,7114.844,6.360,10312,-0.115
dodjiesLearn,0.877,7122.865,6.523,10338,-0.114
dodjiesLearn,0.847,7130.819,6.496,10282,-0.114
dodjiesLearn,0.858,7138.983,6.678,10322,-0.114
dodjiesLearn,0.891,7146.729,6.277,10338,-0.114
dodjiesLearn,0.901,7154.577,6.351,10316,-0.114
dodjiesLearn,0.852,7162.465,6.418,10306,-0.114
dodjiesLearn,0.849,7170.460,6.555,10256,-0.114
dodjiesLearn,0.864,7178.316,6.396,10264,-0.114
dodjiesLearn,0.855,7186.224,6.442,10284,-0.114
dodjiesLearn,0.850,7194.216,6.507,10304,-0.114
dodjiesLearn,0.873,7202.166,6.461,10342,-0.114
dodjiesLearn,0.875,7210.000,6.308,10286,-0.114
dodjiesLearn,0.853,7218.012,6.519,10296,-0.114
dodjiesLearn,0.856,7225.894,6.432,10358,-0.114
dodjiesLearn,0.866,7233.970,6.546,10314,-0.113
dodjiesLearn,0.863,7241.777,6.324,10258,-0.113
dodjiesLearn,0.880,7249.559,6.315,10368,-0.113
dodjiesLearn,0.898,7257.636,6.548,10338,-0.113
dodjiesLearn,0.985,7265.541,6.288,10266,-0.113
dodjiesLearn,0.863,7273.367,6.362,10334,-0.113
dodjiesLearn,0.848,7281.132,6.294,10334,-0.113
dodjiesLearn,0.852,7289.164,6.558,10260,-0.113
dodjiesLearn,0.870,7296.993,6.326,10310,-0.113
dodjiesLearn,0.856,7304.913,6.437,10272,-0.113
dodjiesLearn,0.885,7312.842,6.435,10300,-0.112
dodjiesLearn,0.890,7320.924,6.570,10338,-0.112
dodjiesLearn,0.880,7328.927,6.492,10316,-0.112
dodjiesLearn,0.849,7336.667,6.298,10306,-0.112
dodjiesLearn,0.858,7344.581,6.425,10266,-0.112
dodjiesLearn,0.869,7352.638,6.539,10350,-0.112
dodjiesLearn,0.904,7360.481,6.348,10320,-0.112
dodjiesLearn,0.850,7368.377,6.422,10360,-0.112
dodjiesLearn,0.906,7376.207,6.312,10324,-0.112
dodjiesLearn,0.854,7384.084,6.421,10300,-0.112
dodjiesLearn,0.873,7391.758,6.221,10356,-0.111
dodjiesLearn,0.868,7399.446,6.228,10318,-0.111
dodjiesLearn,0.852,7407.553,6.598,10310,-0.111
dodjiesLearn,0.919,7415.618,6.555,10324,-0.111
dodjiesLearn,0.862,7423.503,6.430,10304,-0.111
dodjiesLearn,0.857,7431.458,6.479,10362,-0.111
dodjiesLearn,0.862,7439.156,6.268,10328,-0.111
dodjiesLearn,0.847,7447.169,6.564,10282,-0.111
dodjiesLearn,0.870,7454.966,6.326,10338,-0.111
dodjiesLearn,0.879,7462.727,6.276,10308,-0.110
dodjiesLearn,0.847,7470.810,6.614,10322,-0.110
dodjiesLearn,0.854,7478.708,6.426,10342,-0.110
dodjiesLearn,0.863,7486.615,6.441,10362,-0.110
dodjiesLearn,0.860,7494.516,6.430,10318,-0.110
dodjiesLearn,0.852,7502.497,6.488,10268,-0.110
